dataset,fold,reference_model,p0_auc,dh2_kt_auc,delta_auc,budget_reference,batch_size,epochs,comparison_type,budget_note,n_predictions,val_auc
xes3g5m,2,gkt,0.833644346950711,0.8299493483100695,-0.003694998640641489,gkt,16,30,observational,"tuned budget (batch=16, epochs=30); P0 gkt used batch=4, epochs=10; clean protocol (repeat-row targets masked): AUC is NOT comparable to the P0 baselines",1636300,0.830188406553726
xes3g5m,2,simplekt,0.8747199831753898,0.8299493483100695,-0.04477063486532029,gkt,16,30,observational,"tuned budget (batch=16, epochs=30); P0 gkt used batch=4, epochs=10; clean protocol (repeat-row targets masked): AUC is NOT comparable to the P0 baselines",1636300,0.830188406553726
xes3g5m,mean,gkt,0.833644346950711,0.8299493483100695,-0.003694998640641489,gkt,16,30,observational,"tuned budget (batch=16, epochs=30); P0 gkt used batch=4, epochs=10; clean protocol (repeat-row targets masked): AUC is NOT comparable to the P0 baselines",1636300,0.830188406553726
xes3g5m,mean,simplekt,0.8747199831753898,0.8299493483100695,-0.04477063486532029,gkt,16,30,observational,"tuned budget (batch=16, epochs=30); P0 gkt used batch=4, epochs=10; clean protocol (repeat-row targets masked): AUC is NOT comparable to the P0 baselines",1636300,0.830188406553726
