dataset,fold,reference_model,p0_auc,dh2_kt_auc,delta_auc,budget_reference,batch_size,epochs,comparison_type,budget_note,n_predictions
xes3g5m,0,gkt,0.833644346950711,0.7994629911362247,-0.034181355814486336,gkt,64,20,observational,"tuned budget (batch=64, epochs=20); P0 gkt used batch=4, epochs=10",1635267
xes3g5m,0,simplekt,0.8747199831753898,0.7994629911362247,-0.07525699203916514,gkt,64,20,observational,"tuned budget (batch=64, epochs=20); P0 gkt used batch=4, epochs=10",1635267
xes3g5m,mean,gkt,0.833644346950711,0.7994629911362247,-0.034181355814486336,gkt,64,20,observational,"tuned budget (batch=64, epochs=20); P0 gkt used batch=4, epochs=10",1635267
xes3g5m,mean,simplekt,0.8747199831753898,0.7994629911362247,-0.07525699203916514,gkt,64,20,observational,"tuned budget (batch=64, epochs=20); P0 gkt used batch=4, epochs=10",1635267
